Sentence,Two_Entity,Predict,Label,idx,row,col
sim ##co ##x said the fact that his group kicked ford ##e out in 2007 amid allegations of lying and pretending to be a senior leader proves that the anti - illegal immigration movement is effectively policing itself .,"[[sim, ##co, ##x], [his]]",no_relation,no_relation,2108,0,0
"demonstrations where the palestinian flag is raised in protest - on the anniversary of ara ##fat ' s death , for example - have become commonplace on campuses in israel , especially at the university of haifa .","[[ara, ##fat], [university, of, haifa]]",no_relation,no_relation,2109,0,0
"description : city phillips ##burg state nj job title production superintendent description mall ##in ##ck ##rod ##t baker , inc . ( mb ##i ) is part of the pharmaceuticals division of mall ##in ##ck ##rod ##t , a unit of co ##vid ##ien ( formerly ty ##co healthcare ) .","[[pharmaceuticals, division, of, mall, ##in, ##ck, ##rod, ##t], [ty, ##co, healthcare]]",no_relation,no_relation,2110,0,0
"mb ##ia asked new york state supreme court judge eileen bran ##sten to allow company lawyers to develop evidence using samples from 36 ##8 , 000 mortgage ##s in 15 sec ##uri ##tized pools to establish its fraud claims , rather than go through each loan .","[[mb, ##ia], [eileen, bran, ##sten]]",no_relation,no_relation,2111,0,0
"a china goal looked inevitable and it was li ji ##e who broke the dead ##lock on 57 minutes , heading a floated free - kick from deep for her second goal of the tournament .","[[li, ji, ##e], [57, minutes]]",no_relation,no_relation,2112,0,0
parker completes a dual ##ity that rec ##urs in finch ##er ' s films .,"[[parker], [finch, ##er]]",no_relation,no_relation,2113,0,0
"` ` this may en ##tail such serious consequences as es ##cala ##ting the tension between ( north korea ) and the u . s . and sc ##ut ##tling the six - party talks for the settlement of the nuclear issue on the korean peninsula arranged with so much effort , ' ' the north ' s min ##ju jo ##son newspaper said in a report carried by the official korean central news agency .","[[six], [korean, central, news, agency]]",no_relation,no_relation,2114,0,0
"prof ##es ##ional ##ism ##ul si expert ##iza no ##ast ##ra sun ##t ga ##rant ##ate de part ##ener ##iate ##le inch ##eia ##te cu ce ##le mai ren ##umi ##te com ##pani ##i din dome ##ni ##u : microsoft , go ##pro , un ##iso ##ft , to ##shi ##ba , fuji ##tsu siemens computers , brother , pan ##as ##onic , allied tel ##es ##yn , hp , ko ##nica min ##olt ##a , vo ##da ##fo ##ne , lex ##mark .","[[go, ##pro], [ko, ##nica, min, ##olt, ##a]]",no_relation,no_relation,2115,0,0
"ad ##el kamal ##a , also known as abu mu ##ad ##z , was arrested monday in the southern port city of za ##mbo ##anga , local police chief senior superintendent manuel bar ##cen ##a said .","[[za, ##mbo, ##anga], [manuel, bar, ##cen, ##a]]",no_relation,no_relation,2116,0,0
"the vote , taken on the evening of the sixth anniversary of the 9 / 11 attacks , represented a strong sentiment in the senate that the federal motor carrier safety administration ( fm ##cs ##a ) and the dot inspector general had failed to make the case in their eleventh hour reports submitted to congress late last thursday that adequate inspection procedures were in place to ins ##ure that mexican trucks would meet u . s . safety standards .","[[federal, motor, carrier, safety, administration], [u, ., s, .]]",no_relation,no_relation,2117,0,0
"for part of the 2008 campaign , the two men anchored ms ##nbc ' s prime - time political coverage , but when the general election campaign started , they were replaced by david gregory and given the role of commentators .","[[general], [david, gregory]]",no_relation,no_relation,2118,0,0
"second , she wanted jake to ask her to marry her at her house by the fire , ` ` if you asked me now , i ' d say say yes ! ' '","[[she], [now]]",no_relation,no_relation,2119,0,0
"def ##ens ##or 4 , cerro 0","[[def, ##ens, ##or], [0]]",no_relation,no_relation,2121,0,0
"as ##ied ##u also wrote more than $ 30 , 000 ( euro ##22 , 271 . 7 ) worth of checks from a f ##one - a - car account for deposit into the bank account of his girlfriend , sebastian ##a paul , who also is a defendant in the indictment , mor ##gent ##ha ##u said .","[[as, ##ied, ##u], [mor, ##gent, ##ha, ##u]]",no_relation,no_relation,2122,0,0
"cool hand luke ( 1976 ) : paul newman , george kennedy , st ##rot ##her martin , harry dean stanton , j . d . cannon , jo van fleet , wayne rogers , dennis hopper , ralph wait ##e , anthony ze ##rb ##e , joe don baker , luke ask ##ew , lou antonio , morgan woodward , ran ##ce howard ( bit part ) ( stuart rosenberg ) randall p . mc ##mur ##ph ##ey on a chain gang .","[[george, kennedy], [lou, antonio]]",no_relation,no_relation,2125,0,0
"` ` it ' s clear if we do n ' t do that , there will be a massive economic as well as social cost , ' ' he told reporters during a visit to the tokyo stock exchange .","[[he], [tokyo, stock, exchange]]",no_relation,no_relation,2126,0,0
"other contributors on the self - titled affair include future cut : darren lewis & tun ##de baba ##lo ##la ( nicole sc ##her ##zing ##er , alexandra burke ) , ta ##wan ##na ` ` frankie storm ' ' da ##bn ##ey ( leto ##ya luck ##ett , britney spears ) , greg ku ##rst ##in ( lily allen , kylie minogue ) , amanda ghost ( beyonce knowles , jo ##rdi ##n sparks ) , jonathan ` ` j . r ' ' rot ##em ( natasha bed ##ing ##field , paris hilton ) and angela hunt ##e ( melanie fiona , cher ##i dennis ) .","[[melanie, fiona], [cher, ##i, dennis]]",no_relation,no_relation,2127,0,0
"general motors corp . , u . s . airways group inc . and carnival corp . gained most among companies hurt by high energy prices as the oil fell .","[[general, motors, corp, .], [carnival, corp, .]]",no_relation,no_relation,2128,0,0
"in january 2006 , after two rounds of protests by ia ##p and two appeals by walter reed employees to the u . s . army medical command , ia ##p was named the winner , according to steve sanders ##on , a walter reed spokesman .","[[january, 2006], [u, ., s, ., army, medical, command]]",no_relation,no_relation,2129,0,0
"the historian henry steele com ##mage ##r ranked ward alongside william james , john dewey , and oliver wendell holmes and called him the father of the modern welfare state .","[[ward], [john, dewey]]",no_relation,no_relation,2130,0,0
"el ##bara ##de ##i came under frequent fire during his three terms as ia ##ea chief , with critics saying he was too soft on iran and accusing him of overs ##te ##pping his mandate as head of a purely technical agency by making political statements .","[[iran], [his]]",no_relation,no_relation,2131,0,0
"the lawsuit - - which names am ##eri ##quest , fremont investment and loan , option one , w ##mc mortgage , long beach mortgage , bn ##c mortgage , accredited home lend ##ers , encore credit , first franklin financial , hs ##bc finance and washington mutual - - was announced in july .","[[one], [bn, ##c, mortgage]]",no_relation,no_relation,2132,0,0
"washington state imposed a 2 - cents - per - 12 - ounce tax on carbonate ##d beverages for three years , and washington , d . c . and colorado removed sugar ##ed beverages from the list of groceries that were exempt from sales taxes , christopher gin ##dles ##per ##ger , a spokesman for the american beverage association , said the industry did not consider the sales tax , which touches an array of products , as bad as a per - ounce levy on soda .","[[washington, state], [american, beverage, association]]",no_relation,no_relation,2135,0,0
"blackburn 2 , everton 3","[[blackburn], [2]]",no_relation,no_relation,2136,0,0
"julian ##ne moore , gael garcia bern ##al , mark ru ##ffa ##lo , sandra oh and danny glover star .","[[gael, garcia, bern, ##al], [danny, glover]]",no_relation,no_relation,2138,0,0
"io ##ann ##is n . mia ##ou ##lis , the current director of the museum , said wash ##burn had taken ` ` an interesting , but outdated , natural history museum and transformed it into a leading center for science . ' '","[[io, ##ann, ##is, n, ., mia, ##ou, ##lis], [wash, ##burn]]",no_relation,no_relation,2139,0,0
"walking away from a five - year contract worth tens of millions of dollars , ellen de ##gen ##eres said thursday evening that she was leaving ` ` american idol ' ' after just one season because it was not a ` ` right fit ' ' for her .","[[she], [her]]",no_relation,no_relation,2140,0,0
"cool hand luke ( 1976 ) : paul newman , george kennedy , st ##rot ##her martin , harry dean stanton , j . d . cannon , jo van fleet , wayne rogers , dennis hopper , ralph wait ##e , anthony ze ##rb ##e , joe don baker , luke ask ##ew , lou antonio , morgan woodward , ran ##ce howard ( bit part ) ( stuart rosenberg ) randall p . mc ##mur ##ph ##ey on a chain gang .","[[george, kennedy], [luke, ask, ##ew]]",no_relation,no_relation,2141,0,0
"` ` china would never give panda ##s to disney , ' ' said lee wing - ta ##t , a hong kong legislator .","[[disney], [lee, wing, -, ta, ##t]]",no_relation,no_relation,2142,0,0
"republican john mccain , his presidential campaign trying to climb out of dire financial straits , is eligible to receive public financing for his struggling bid , the federal election commission said tuesday .","[[his], [federal, election, commission]]",no_relation,no_relation,2143,0,0
"( 1 ) reminder : 9 / 11 mt ##g tomorrow ( 1 - 3 pm ) ; ( 2 ) to discuss : import of dual israel / us citizenship holders - l ##sb - wolf ##ow ##itz , per ##le , feat ##h , kissing ##er , cher ##to ##ff , za ##kh ##ee ##im , ten ##et , gross ##man , ze ##lik ##ow , fl ##eis ##her , ab ##rah ##ms , kris ##to ##l , etc . .","[[2], [per, ##le]]",no_relation,no_relation,2145,0,0
"the barnes foundation , whose suburban gallery holds a world - class tr ##ove of ce ##zan ##nes , picasso ##s , reno ##irs and van gogh ##s , has long claimed poverty as justification for breaking the will of its late founder and moving the art collection to downtown philadelphia .","[[barnes, foundation], [philadelphia]]",no_relation,no_relation,2146,0,0
"physical abuse cp ##s 160 , parents 59 sexual abuse cp ##s 112 , parents 13 neglect cp ##s 410 , parents 241 medical neglect cp ##s 14 parents 12 fatalities cp ##s 6 . 4 , parents 1 . 5","[[cp, ##s], [cp, ##s]]",no_relation,no_relation,2147,0,0
"last week , she filed a report with the ontario human rights commission .","[[she], [ontario, human, rights, commission]]",no_relation,no_relation,2148,0,0
"the imp ##ro ##ba ##ble adventure of harvey and paula dar ##den , obama supporters from georgia , took place on veterans day , two weeks before virginia social ##ites tar ##e ##q and michael ##e sal ##ah ##i infamous ##ly crashed the obama ##s ' state dinner for indian prime minister man ##mo ##han singh .","[[obama], [obama, ##s]]",no_relation,no_relation,2149,0,0
"he is survived by his two daughters , his mother , his sister and nine niece ##s and nephew ##s .","[[his], [two]]",no_relation,no_relation,2151,0,0
"but i do n ' t do barracks inspections at walter reed in my role as med ##com commander , ' ' ki ##ley said .","[[walter, reed], [med, ##com]]",no_relation,no_relation,2152,0,0
"and in october 1983 , when mr . baker sought to move from the chief of staff job to the position of national security adviser , with mr . dea ##ver advancing to chief of staff , conservative opponents blocked the change , which some of them called a coup .","[[october, 1983], [dea, ##ver]]",no_relation,no_relation,2153,0,0
"argentine airline aero ##line ##as argentina ##s ( aa ) will join the sky ##tea ##m alliance , which already has 13 members in the world , the company said on tuesday .","[[aero, ##line, ##as, argentina, ##s], [13]]",no_relation,no_relation,2154,0,0
